date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/03/25,大井,雨,1,C3一,ダ,1800,良,10,1,1,トップダイヤ,トゥザグローリー,トゥザヴィクトリー,セ,6,56.0,西啓太,大井橋本和馬,488,-1.0,2020106948
2026/03/25,大井,雨,1,C3一,ダ,1800,良,10,2,2,テンポルバート,マインドユアビスケッツ,Jazzmane,牝,6,54.0,田中洸多,大井荒井朋弘,499,-3.0,2020109049
2026/03/25,大井,雨,1,C3一,ダ,1800,良,10,3,3,ゴルデューク,シュヴァルグラン,ハルーワスウィート,牡,4,53.0,杉山海波,大井小野寺晋,464,-1.0,2022102111
2026/03/25,大井,雨,1,C3一,ダ,1800,良,10,4,4,カンタベリーバイク,ベルシャザール,マルカキャンディ,牡,4,56.0,古岡勇樹,大井遠藤茂,474,8.0,2022105947
2026/03/25,大井,雨,1,C3一,ダ,1800,良,10,5,5,ブライトゲイザー,イスラボニータ,イスラコジーン,牡,4,56.0,達城龍次,大井納谷和玖,494,-6.0,2022105540
2026/03/25,大井,雨,1,C3一,ダ,1800,良,10,6,6,ガニュメデスレイ,オルフェーヴル,オリエンタルアート,牡,9,56.0,江里口裕,大井渡辺和雄,439,4.0,2017106649
2026/03/25,大井,雨,1,C3一,ダ,1800,良,10,7,7,ファインデイ,レイデオロ,ラドラーダ,牝,5,54.0,吉井章,大井松浦裕之,463,-7.0,2021101392
2026/03/25,大井,雨,1,C3一,ダ,1800,良,10,7,8,マハーギータ,バゴ,Moonlight's Box,牝,4,54.0,岡村健司,大井佐々木忠,425,-3.0,2022101700
2026/03/25,大井,雨,1,C3一,ダ,1800,良,10,8,9,ベッティーナ,リオンディーズ,シーザリオ,牝,5,54.0,遠藤健太,大井遠藤茂,449,6.0,2021104766
2026/03/25,大井,雨,1,C3一,ダ,1800,良,10,8,10,ドッチナンダイ,アルアイン,ドバイマジェスティ,牡,4,56.0,野畑凌,大井澤佳宏,453,-3.0,2022109014
2026/03/25,大井,雨,2,3歳七八,ダ,1600,良,11,1,1,メガコウチャハイ,ダノンプレミアム,インディアナギャル,牝,3,54.0,瀬川将輝,大井市村誠,429,-2.0,2023101441
2026/03/25,大井,雨,2,3歳七八,ダ,1600,良,11,2,2,プレイバック,エスポワールシチー,エミネントシチー,牡,3,56.0,菅原涼太,大井井上弘之,455,9.0,2023100029
2026/03/25,大井,雨,2,3歳七八,ダ,1600,良,11,3,3,スクラッチクラッチ,クラグオー,クラシャトル,牝,3,54.0,鷹見陸,大井佐野謙二,469,-6.0,2023101536
2026/03/25,大井,雨,2,3歳七八,ダ,1600,良,11,4,4,クリノエーデル,シャンハイボビー,Steelin',牝,3,51.0,高橋優,大井鈴木啓之,443,-6.0,2023102983
2026/03/25,大井,雨,2,3歳七八,ダ,1600,良,11,5,5,ベガエメラルド,ダノンプレミアム,インディアナギャル,牝,3,54.0,石川駿介,大井松浦裕之,444,-2.0,2023102862
2026/03/25,大井,雨,2,3歳七八,ダ,1600,良,11,6,6,マオノアデル,コパノリッキー,コパノニキータ,牝,3,54.0,西啓太,大井橋本和馬,453,0.0,2023106778
2026/03/25,大井,雨,2,3歳七八,ダ,1600,良,11,6,7,ローゼンブルーム,モーニン,Giggly,牡,3,56.0,櫻井光輔,大井堀江仁,455,3.0,2023103057
2026/03/25,大井,雨,2,3歳七八,ダ,1600,良,11,7,8,シンシア,クリソベリル,クリソプレーズ,牝,3,54.0,千田洋,大井須田和伸,440,-3.0,2023102227
2026/03/25,大井,雨,2,3歳七八,ダ,1600,良,11,7,9,デリヴァランス,モーニン,Giggly,牝,3,51.0,杉山海波,大井高橋清顕,439,4.0,2023104536
2026/03/25,大井,雨,2,3歳七八,ダ,1600,良,11,8,10,ルクラ,コパノリッキー,コパノニキータ,牡,3,56.0,藤本現暉,大井荒山勝徳,503,0.0,2023101256
2026/03/25,大井,雨,2,3歳七八,ダ,1600,良,11,8,11,ダイナマイトガンモ,バゴ,Moonlight's Box,牝,3,54.0,矢野貴之,大井福田真広,54,,2023103914
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,1,1,ムサシアイドル,アジアエクスプレス,ランニングボブキャッツ,牝,3,53.0,中山遥人,大井栗田泰昌,468,-8.0,2023104124
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,2,2,フレアリングバロン,エピカリス,スターペスミツコ,牡,3,56.0,西啓太,大井佐々木洋,456,2.0,2023100575
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,3,3,サルーキ,ディープブリランテ,ラヴアンドバブルズ,牡,3,56.0,本田正重,大井福田真広,471,-1.0,2023100522
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,3,4,ゴールドモア,ゴールドドリーム,モンヴェール,牡,3,56.0,笹川翼,大井鈴木啓之,477,2.0,2023104573
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,4,5,アークルージエ,キセキ,ブリッツフィナーレ,牝,3,53.0,谷内貫太,大井嶋田幸晴,451,-4.0,2023101419
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,4,6,タケゾウ,バンブーエール,レインボーウッド,牡,3,56.0,藤田凌,大井佐野謙二,464,16.0,2023101340
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,5,7,ゴーゴーメロディ,ミスターメロディ,Trusty Lady,牝,3,54.0,安藤洋一,大井小野寺晋,422,8.0,2023104514
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,5,8,ケテンビート,タワーオブロンドン,スノーパイン,牡,3,56.0,御神本訓,大井上杉昌宏,488,0.0,2023102821
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,6,9,タイセイディエティ,インディチャンプ,ウィルパワー,牝,3,54.0,千田洋,大井松浦裕之,454,8.0,2023106036
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,6,10,ミドルマン,シャンハイボビー,Steelin',牡,3,56.0,和田譲治,大井吉井竜一,515,-8.0,2023103035
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,7,11,ホクトヴェルテクス,レッドファルクス,ベルモット,牡,3,56.0,野畑凌,大井上杉昌宏,492,-2.0,2023105198
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,7,12,リュウノギフト,ビーチパトロール,Bashful Bertie,牡,3,56.0,藤本現暉,大井鷹見浩,460,7.0,2023103021
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,8,13,リックシーリン,ヴァンセンヌ,フラワーパーク,牡,3,56.0,高野誠毅,大井村上頼章,498,5.0,2023102297
2026/03/25,大井,雨,3,3歳七八,ダ,1200,良,14,8,14,ニャンモロー,フィレンツェファイア,My Every Wish,牝,3,54.0,矢野貴之,大井高野毅,486,-4.0,2023100487
2026/03/25,大井,雨,4,C2七八九(C2八),ダ,1600,良,12,1,1,シタベッド,ベーカバド,Behkara,牡,8,56.0,高橋昭平,大井立花伸,495,-1.0,2018101759
2026/03/25,大井,雨,4,C2七八九(C2八),ダ,1600,良,12,2,2,ジーニーキック,サトノアラジン,マジックストーム,牡,4,56.0,和田譲治,大井吉井竜一,495,5.0,2022106414
2026/03/25,大井,雨,4,C2七八九(C2八),ダ,1600,良,12,3,3,シンティリオ,スピルバーグ,プリンセスオリビア,牡,6,56.0,達城龍次,大井鈴木啓之,489,2.0,2020102638
2026/03/25,大井,雨,4,C2七八九(C2八),ダ,1600,良,12,4,4,ユイノサンバンカン,アンライバルド,バレークイーン,牡,5,56.0,東原悠善,大井庄子昭彦,467,-1.0,2021102819
2026/03/25,大井,雨,4,C2七八九(C2八),ダ,1600,良,12,5,5,エピルシェール,エピファネイア,シーザリオ,牡,7,55.0,谷内貫太,大井佐野謙二,491,2.0,2019106191
2026/03/25,大井,雨,4,C2七八九(C2八),ダ,1600,良,12,5,6,ヴァルチャースター,サートゥルナーリア,シーザリオ,牡,4,56.0,吉井章,大井的場直之,456,0.0,2022104949
2026/03/25,大井,雨,4,C2七八九(C2八),ダ,1600,良,12,6,7,ミュークエンペラー,シャンハイボビー,Steelin',牡,4,56.0,藤田凌,大井栗田裕光,491,1.0,2022100428
2026/03/25,大井,雨,4,C2七八九(C2八),ダ,1600,良,12,6,8,テルケンレンスター,サトノアラジン,マジックストーム,牡,4,56.0,鷹見陸,大井蛯名雄太,493,-5.0,2022105932
2026/03/25,大井,雨,4,C2七八九(C2八),ダ,1600,良,12,7,9,ウエノマルサンダー,サンダースノー,Eastern Joy,セ,4,53.0,杉山海波,大井井上弘之,393,-1.0,2022103069
2026/03/25,大井,雨,4,C2七八九(C2八),ダ,1600,良,12,7,10,サウンドルークス,シニスターミニスター,Sweet Minister,牡,5,56.0,矢野貴之,大井鈴木啓之,484,-10.0,2021100103
2026/03/25,大井,雨,4,C2七八九(C2八),ダ,1600,良,12,8,11,カリナ,アジアエクスプレス,ランニングボブキャッツ,牝,4,54.0,千田洋,大井岡野尚光,426,1.0,2022101342
2026/03/25,大井,雨,4,C2七八九(C2八),ダ,1600,良,12,8,12,ヤマニンエボルブ,ビーチパトロール,Bashful Bertie,牡,4,56.0,野畑凌,大井真島大輔,473,8.0,2022100395
2026/03/25,大井,雨,5,C2七八九(C2八),ダ,1400,良,11,1,1,トワイライト,ナダル,Ascending Angel,牡,4,56.0,矢野貴之,大井福永敏,446,-4.0,2022103226
2026/03/25,大井,雨,5,C2七八九(C2八),ダ,1400,良,11,2,2,バーミーズルビー,ブリックスアンドモルタル,Beyond the Waves,牝,4,54.0,東原悠善,大井佐々木洋,439,-1.0,2022105444
2026/03/25,大井,雨,5,C2七八九(C2八),ダ,1400,良,11,3,3,インペリオ,インカンテーション,オリジナルスピン,牡,5,56.0,安藤洋一,大井小野寺晋,468,-2.0,2021102915
2026/03/25,大井,雨,5,C2七八九(C2八),ダ,1400,良,11,4,4,ジェノベーゼ,コパノリチャード,ヒガシリンクス,牡,5,56.0,仲原大生,大井岡野尚光,478,0.0,2021101807
2026/03/25,大井,雨,5,C2七八九(C2八),ダ,1400,良,11,5,5,ジョーアラモード,ジョーカプチーノ,ジョープシケ,牡,6,56.0,鷹見陸,大井蛯名雄太,485,-4.0,2020105269
2026/03/25,大井,雨,5,C2七八九(C2八),ダ,1400,良,11,6,6,グッドルックス,タリスマニック,Magic Mission,牡,6,56.0,本村直樹,大井高岩孝敏,523,1.0,2020104009
2026/03/25,大井,雨,5,C2七八九(C2八),ダ,1400,良,11,6,7,チュウオーハグラー,タワーオブロンドン,スノーパイン,牡,4,56.0,石川駿介,大井松浦裕之,483,-1.0,2022106983
2026/03/25,大井,雨,5,C2七八九(C2八),ダ,1400,良,11,7,8,ツァガーンサル,Not This Time,Miss Macy Sue,牝,4,54.0,本田正重,大井渡辺和雄,536,-4.0,2022105095
2026/03/25,大井,雨,5,C2七八九(C2八),ダ,1400,良,11,7,9,コトリノサエズリ,パイロ,Wild Vision,牝,4,54.0,藤本現暉,大井鷹見浩,497,0.0,2022106858
2026/03/25,大井,雨,5,C2七八九(C2八),ダ,1400,良,11,8,10,カルデア,ブリックスアンドモルタル,Beyond the Waves,牡,5,56.0,千田洋,大井村上頼章,470,-3.0,2021105049
2026/03/25,大井,雨,5,C2七八九(C2八),ダ,1400,良,11,8,11,セイバー,ディスクリートキャット,Pretty Discreet,牡,5,56.0,吉井章,大井吉井竜一,504,7.0,2021100766
2026/03/25,大井,雨,6,C2七八九(C2八),ダ,1200,良,14,1,1,ファサード,スピルバーグ,プリンセスオリビア,セ,6,56.0,江里口裕,大井吉井竜一,488,-1.0,2020101473
2026/03/25,大井,雨,6,C2七八九(C2八),ダ,1200,良,14,2,2,シルエットライド,メイショウボーラー,ナイスレイズ,牡,4,56.0,新原周馬,大井蛯名雄太,451,2.0,2022100421
2026/03/25,大井,雨,6,C2七八九(C2八),ダ,1200,良,14,3,3,ペイシャケリー,エスポワールシチー,エミネントシチー,牝,4,54.0,西啓太,大井田中正人,472,-2.0,2022102290
2026/03/25,大井,雨,6,C2七八九(C2八),ダ,1200,良,14,3,4,ティエルナトート,ノーブルミッション,Kind,牝,4,53.0,中山遥人,大井田中正人,478,-7.0,2022104484
2026/03/25,大井,雨,6,C2七八九(C2八),ダ,1200,良,14,4,5,ゼーブルージュ,アポロキングダム,Bella Gatto,牝,4,54.0,野畑凌,大井久保杉隆,437,3.0,2022106274
2026/03/25,大井,雨,6,C2七八九(C2八),ダ,1200,良,14,4,6,デルタウェーブ,リオンディーズ,シーザリオ,牝,4,54.0,吉井章,大井堀江仁,492,12.0,2022104146
2026/03/25,大井,雨,6,C2七八九(C2八),ダ,1200,良,14,5,7,ユウユウスターリー,ダブルスター,ダッシングハニー,牝,8,54.0,安藤洋一,大井月岡健二,432,-5.0,2018103737
2026/03/25,大井,雨,6,C2七八九(C2八),ダ,1200,良,14,5,8,カガヤキスバル,タイムパラドックス,ジョリーザザ,牡,9,56.0,高橋昭平,大井立花伸,464,-1.0,2017101047
2026/03/25,大井,雨,6,C2七八九(C2八),ダ,1200,良,14,6,9,リッチバンケット,ウインブライト,サマーエタニティ,牝,4,51.0,高橋優,大井鈴木啓之,425,4.0,2022105266
2026/03/25,大井,雨,6,C2七八九(C2八),ダ,1200,良,14,6,10,サマーツアー,モーリス,メジロフランシス,牡,4,56.0,東原悠善,大井庄子昭彦,485,-3.0,2022103719
