date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,bracket_number,horse_number,horse_name,father_name,mother_name,sex,age,weight_carried,jockey,stable,horse_weight,weight_diff,horse_id
2026/04/29,大井,曇,1,C3二三,ダ,1600,稍,9,1,1,ポンペルモ,モーリス,メジロフランシス,牡,4,56.0,田中洸多,大井小野寺晋,442,-1.0,2022105348
2026/04/29,大井,曇,1,C3二三,ダ,1600,稍,9,2,2,ヴェルヴェーナ,ディープエクシード,オールアイキャンセイイズワウ,牝,4,54.0,達城龍次,大井堀千亜樹,466,4.0,2022100253
2026/04/29,大井,曇,1,C3二三,ダ,1600,稍,9,3,3,メロパール,キンシャサノキセキ,ケルトシャーン,牝,6,54.0,吉原寛人,大井中道啓二,463,6.0,2020105237
2026/04/29,大井,曇,1,C3二三,ダ,1600,稍,9,4,4,ジョリーハーモニー,ホッコータルマエ,マダムチェロキー,牝,6,54.0,鷹見陸,大井的場直之,515,6.0,2020102075
2026/04/29,大井,曇,1,C3二三,ダ,1600,稍,9,5,5,キバルスター,トゥザワールド,トゥザヴィクトリー,牡,7,56.0,福原杏,大井阪本一栄,483,0.0,2019100990
2026/04/29,大井,曇,1,C3二三,ダ,1600,稍,9,6,6,カルサパラストリス,バゴ,Moonlight's Box,セ,4,55.0,中山遥人,大井阪本一栄,436,1.0,2022106373
2026/04/29,大井,曇,1,C3二三,ダ,1600,稍,9,7,7,ゴールドタリスマン,タリスマニック,Magic Mission,牝,5,54.0,中村尚平,大井井上弘之,54,,2021100728
2026/04/29,大井,曇,1,C3二三,ダ,1600,稍,9,8,8,セブンゴー,ヴィクトワールピサ,ホワイトウォーターアフェア,牡,8,56.0,岡村健司,大井橋本和馬,478,-6.0,2018100113
2026/04/29,大井,曇,1,C3二三,ダ,1600,稍,9,8,9,マキズシトイナ,アメリカンペイトリオット,Life Well Lived,牡,5,53.0,杉山海波,大井高橋清顕,486,-5.0,2021103810
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,1,1,ダーカザンブラック,サートゥルナーリア,シーザリオ,牝,4,54.0,笹川翼,大井福田真広,466,4.0,2022104217
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,2,2,アフリカンビート,マインドユアビスケッツ,Jazzmane,牡,5,56.0,石川駿介,大井井上弘之,480,1.0,2021107235
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,3,3,ミユンガー,ニューイヤーズデイ,Justwhistledixie,牡,4,56.0,達城龍次,大井堀千亜樹,472,-5.0,2022106201
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,4,4,バクシーシ,トゥザグローリー,トゥザヴィクトリー,牡,6,56.0,田中洸多,大井橋本和馬,528,3.0,2020107002
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,4,5,イサゴールド,サトノクラウン,ジョコンダII,牝,4,54.0,横川怜央,大井庄子昭彦,421,-1.0,2022101463
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,5,6,マハーギータ,バゴ,Moonlight's Box,牝,4,54.0,東原悠善,大井佐々木忠,426,-2.0,2022101700
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,5,7,ソニックサンライズ,モーリス,メジロフランシス,牝,4,54.0,千田洋,大井渡辺和雄,418,-10.0,2022101390
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,6,8,ミキノカラクリバコ,タイムパラドックス,ジョリーザザ,牡,8,56.0,鷹見陸,大井村上頼章,534,2.0,2018105871
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,6,9,インヘリタンスエス,ビッグアーサー,シヤボナ,牡,5,56.0,菅原涼太,大井堀千亜樹,505,2.0,2021101061
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,7,10,マルカンプレスト,カレンブラックヒル,チャールストンハーバー,セ,4,53.0,杉山海波,大井高野毅,432,-6.0,2022102685
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,7,11,エムオーナイナー,アドマイヤムーン,マイケイティーズ,牡,8,56.0,岡村健司,大井高岩孝敏,474,-1.0,2018105693
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,8,12,フローラルロマンス,ラニ,ヘヴンリーロマンス,牝,7,53.0,中山遥人,大井田中正人,458,-7.0,2019109031
2026/04/29,大井,曇,2,C3二三,ダ,1200,稍,13,8,13,カーラミーア,マジェスティックウォリアー,Dream Supreme,牝,8,54.0,和田譲治,大井高橋清顕,478,4.0,2018103712
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,1,1,シャークウォーニン,ダノンシャーク,カーラパワー,牡,8,53.0,西優哉,大井佐宗応和,474,9.0,2018100349
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,2,2,サトノビーツ,ドゥラメンテ,アドマイヤグルーヴ,牡,4,56.0,西啓太,大井坂井英光,511,0.0,2022104746
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,3,3,カリナ,アジアエクスプレス,ランニングボブキャッツ,牝,4,54.0,千田洋,大井岡野尚光,432,1.0,2022101342
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,4,4,ヴォーグアルタイル,サトノクラウン,ジョコンダII,牡,5,56.0,本田正重,大井真島大輔,470,1.0,2021104483
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,4,5,ミュークエンペラー,シャンハイボビー,Steelin',牡,4,56.0,野畑凌,大井栗田裕光,488,-2.0,2022100428
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,5,6,ルリモンハナバチ,アメリカンペイトリオット,Life Well Lived,牝,4,54.0,藤本現暉,大井庄子昭彦,445,-4.0,2022106090
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,5,7,ノーブルプライム,カリフォルニアクローム,Love the Chase,牡,4,56.0,和田譲治,大井佐野謙二,470,0.0,2022104280
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,6,8,ユウユウスターリー,ダブルスター,ダッシングハニー,牝,8,54.0,安藤洋一,大井月岡健二,435,-1.0,2018103737
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,6,9,モンゲーヴィーナス,ロジャーバローズ,リトルブック,牝,4,54.0,藤田凌,大井阪本一栄,463,-1.0,2022102605
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,7,10,ファーストフラワー,ホッコータルマエ,マダムチェロキー,牝,5,54.0,矢野貴之,大井月岡健二,450,3.0,2021107057
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,7,11,ビーチユーミング,ビーチパトロール,Bashful Bertie,牡,6,56.0,菅原涼太,大井佐宗応和,472,-4.0,2020104761
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,8,12,ハヴィティペイ,ゼンノロブロイ,ローミンレイチェル,牡,8,56.0,櫻井光輔,大井高岩孝敏,483,3.0,2018100197
2026/04/29,大井,曇,3,C2七八九(C2八),ダ,1600,稍,13,8,13,コロラドフォンテン,レーヴミストラル,レーヴドスカー,牡,5,53.0,杉山海波,大井井上弘之,471,2.0,2021101080
2026/04/29,大井,曇,4,C2七八九(C2八),ダ,1400,稍,12,1,1,ミッキースバル,ミッキーロケット,マネーキャントバイミーラヴ,セ,5,56.0,笹川翼,大井福田真広,485,-7.0,2021101490
2026/04/29,大井,曇,4,C2七八九(C2八),ダ,1400,稍,12,2,2,ラストフロンティア,シルバーステート,シルヴァースカヤ,牡,5,56.0,石川倭,大井村上頼章,451,3.0,2021101122
2026/04/29,大井,曇,4,C2七八九(C2八),ダ,1400,稍,12,3,3,セイバー,ディスクリートキャット,Pretty Discreet,牡,5,56.0,野畑凌,大井吉井竜一,501,7.0,2021100766
2026/04/29,大井,曇,4,C2七八九(C2八),ダ,1400,稍,12,4,4,バブリングストーン,ロゴタイプ,ステレオタイプ,牡,4,56.0,高野誠毅,大井高橋清顕,461,-7.0,2022102630
2026/04/29,大井,曇,4,C2七八九(C2八),ダ,1400,稍,12,5,5,アオイフォトグラフ,エスポワールシチー,エミネントシチー,牝,4,54.0,町田直希,大井市村誠,497,1.0,2022101875
2026/04/29,大井,曇,4,C2七八九(C2八),ダ,1400,稍,12,5,6,ホウオウチェスター,ハービンジャー,Penang Pearl,牡,4,56.0,和田譲治,大井渡辺和雄,471,17.0,2022105511
2026/04/29,大井,曇,4,C2七八九(C2八),ダ,1400,稍,12,6,7,カシマブライトン,バゴ,Moonlight's Box,牡,4,55.0,谷内貫太,大井澤佳宏,493,16.0,2022106023
2026/04/29,大井,曇,4,C2七八九(C2八),ダ,1400,稍,12,6,8,カノアレディー,フリオーソ,ファーザ,牝,7,54.0,新原周馬,大井蛯名雄太,500,4.0,2019102373
2026/04/29,大井,曇,4,C2七八九(C2八),ダ,1400,稍,12,7,9,ブルームノーズ,アドマイヤマーズ,ヴィアメディチ,牡,4,56.0,矢野貴之,大井宗形竹見,473,-9.0,2022109092
2026/04/29,大井,曇,4,C2七八九(C2八),ダ,1400,稍,12,7,10,ベルジャッド,ブリックスアンドモルタル,Beyond the Waves,牝,4,51.0,西優哉,大井澤佳宏,430,-2.0,2022101487
2026/04/29,大井,曇,4,C2七八九(C2八),ダ,1400,稍,12,8,11,コーゲンカイショウ,メイショウボーラー,ナイスレイズ,セ,4,53.0,杉山海波,大井井上弘之,477,6.0,2022103075
2026/04/29,大井,曇,4,C2七八九(C2八),ダ,1400,稍,12,8,12,ゲイシール,ホッコータルマエ,マダムチェロキー,牡,5,56.0,江里口裕,大井岡野尚光,486,7.0,2021104026
2026/04/29,大井,曇,5,C2七八九(C2八),ダ,1200,稍,11,1,1,タカノドリーム,アドマイヤムーン,マイケイティーズ,牡,7,56.0,御神本訓,大井栗田裕光,505,-1.0,2019100376
2026/04/29,大井,曇,5,C2七八九(C2八),ダ,1200,稍,11,2,2,ジャスミン,サトノアラジン,マジックストーム,牝,4,54.0,松崎正泰,大井栗田泰昌,474,-6.0,2022104129
2026/04/29,大井,曇,5,C2七八九(C2八),ダ,1200,稍,11,3,3,シカレ,American Pharoah,Littleprincessemma,牝,4,51.0,杉山海波,大井高岩孝敏,443,2.0,2022104308
2026/04/29,大井,曇,5,C2七八九(C2八),ダ,1200,稍,11,4,4,バーミーズルビー,ブリックスアンドモルタル,Beyond the Waves,牝,4,54.0,東原悠善,大井佐々木洋,440,4.0,2022105444
2026/04/29,大井,曇,5,C2七八九(C2八),ダ,1200,稍,11,5,5,インペリオ,インカンテーション,オリジナルスピン,牡,5,56.0,安藤洋一,大井小野寺晋,468,0.0,2021102915
2026/04/29,大井,曇,5,C2七八九(C2八),ダ,1200,稍,11,6,6,リコーステアー,メイショウボーラー,ナイスレイズ,牝,6,54.0,本田正重,大井蛯名雄太,461,-3.0,2020102369
2026/04/29,大井,曇,5,C2七八九(C2八),ダ,1200,稍,11,6,7,ビップライアン,ジョーカプチーノ,ジョープシケ,牡,5,56.0,秋元耕成,大井須田和伸,514,-3.0,2021100938
2026/04/29,大井,曇,5,C2七八九(C2八),ダ,1200,稍,11,7,8,トサノオウマサン,ヴァンセンヌ,フラワーパーク,牝,4,53.0,中山遥人,大井栗田泰昌,409,-14.0,2022100290
2026/04/29,大井,曇,5,C2七八九(C2八),ダ,1200,稍,11,7,9,チェイスザファイア,シニスターミニスター,Sweet Minister,セ,4,56.0,野畑凌,大井渡辺和雄,504,1.0,2022102725
2026/04/29,大井,曇,5,C2七八九(C2八),ダ,1200,稍,11,8,10,アジアンゴールド,アジアエクスプレス,ランニングボブキャッツ,牝,4,54.0,福原杏,大井高野毅,438,-4.0,2022100884
2026/04/29,大井,曇,5,C2七八九(C2八),ダ,1200,稍,11,8,11,ソニックフォーカス,ファインニードル,ニードルクラフト,牡,4,56.0,横川怜央,大井的場直之,481,-4.0,2022103430
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,1,1,スカイイズユアーズ,リアルインパクト,トキオリアリティー,牡,5,56.0,笹川翼,大井福永敏,515,3.0,2021106634
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,2,2,タールベルク,ドゥラメンテ,アドマイヤグルーヴ,牡,4,56.0,石川倭,大井渡辺和雄,520,-4.0,2022103277
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,3,3,コーゲンシルバー,インカンテーション,オリジナルスピン,牡,5,56.0,中村尚平,大井井上弘之,476,8.0,2021103091
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,4,4,ドラゴンバスター,マクフィ,Dhelaal,セ,4,56.0,藤田凌,大井荒井朋弘,446,-4.0,2022100875
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,4,5,アンモニャイト,サトノアラジン,マジックストーム,牝,4,54.0,和田譲治,大井鷹見浩,475,0.0,2022105953
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,5,6,ヒンナ,マジェスティックウォリアー,Dream Supreme,牝,5,53.0,中山遥人,大井赤嶺亮,464,0.0,2021103660
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,5,7,ケイコウギュウゴ,バゴ,Moonlight's Box,牡,4,56.0,千田洋,大井栗田裕光,451,0.0,2022101357
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,6,8,スピリチュアル,ヘニーヒューズ,Meadow Flyer,牝,6,54.0,安藤洋一,大井月岡健二,455,1.0,2020104634
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,6,9,リアンフォール,ルーラーシップ,エアグルーヴ,牡,5,56.0,鷹見陸,大井米田英世,484,-4.0,2021106339
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,7,10,デルバイス,アイルハヴアナザー,Arch's Gal Edith,牡,7,56.0,遠藤健太,大井佐々木忠,448,-3.0,2019101278
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,7,11,センジュ,コパノリッキー,コパノニキータ,牡,7,56.0,西啓太,大井佐々木洋,482,1.0,2019109068
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,8,12,ロッキンミー,スクリーンヒーロー,ランニングヒロイン,牝,4,54.0,石川駿介,大井松浦裕之,445,-4.0,2022107050
2026/04/29,大井,曇,6,C1六七八(C1七),ダ,1600,稍,13,8,13,ハクアイソレイユ,オルフェーヴル,オリエンタルアート,牝,4,54.0,野畑凌,大井松浦裕之,455,6.0,2022106265
